trigger,offset,target,stop,time_limit,trades,win_rate,total_pnl,avg_pnl,sharpe
現貨開盤,20,30,20,60,61,0.0,-14640,-240.0,0.0
現貨開盤,20,30,30,5,61,37.7,-6940,-114.0,-6.16
現貨開盤,20,30,30,10,61,37.7,-6940,-114.0,-6.16
現貨開盤,20,30,30,15,61,37.7,-6940,-114.0,-6.16
現貨開盤,20,30,30,30,61,37.7,-6940,-114.0,-6.16
現貨開盤,20,30,30,60,61,37.7,-6940,-114.0,-6.16
現貨開盤,20,30,40,5,61,47.5,-6540,-107.0,-4.83
現貨開盤,20,30,40,10,61,47.5,-6540,-107.0,-4.83
現貨開盤,20,30,40,15,61,47.5,-6540,-107.0,-4.83
現貨開盤,20,30,40,30,61,47.5,-6540,-107.0,-4.83
現貨開盤,20,30,40,60,61,47.5,-6540,-107.0,-4.83
現貨開盤,20,30,50,5,61,55.7,-5740,-94.0,-3.73
現貨開盤,20,30,50,10,61,55.7,-5740,-94.0,-3.73
現貨開盤,20,30,50,15,61,55.7,-5740,-94.0,-3.73
現貨開盤,20,30,50,30,61,55.7,-5740,-94.0,-3.73
現貨開盤,20,30,50,60,61,55.7,-5740,-94.0,-3.73
現貨開盤,20,40,5,5,61,0.0,-5490,-90.0,0.0
現貨開盤,20,40,5,10,61,0.0,-5490,-90.0,0.0
現貨開盤,20,40,5,15,61,0.0,-5490,-90.0,0.0
現貨開盤,20,40,5,30,61,0.0,-5490,-90.0,0.0
現貨開盤,20,40,5,60,61,0.0,-5490,-90.0,0.0
現貨開盤,20,40,10,5,61,0.0,-8540,-140.0,0.0
現貨開盤,20,40,10,10,61,0.0,-8540,-140.0,0.0
現貨開盤,20,40,10,15,61,0.0,-8540,-140.0,0.0
現貨開盤,20,40,10,30,61,0.0,-8540,-140.0,0.0
現貨開盤,20,40,10,60,61,0.0,-8540,-140.0,0.0
現貨開盤,20,40,15,5,61,0.0,-11590,-190.0,0.0
現貨開盤,20,40,15,10,61,0.0,-11590,-190.0,0.0
現貨開盤,20,40,15,15,61,0.0,-11590,-190.0,0.0
現貨開盤,20,40,15,30,61,0.0,-11590,-190.0,0.0
現貨開盤,20,40,15,60,61,0.0,-11590,-190.0,0.0
現貨開盤,20,40,20,5,61,0.0,-14640,-240.0,0.0
現貨開盤,20,40,20,10,61,0.0,-14640,-240.0,0.0
現貨開盤,20,40,20,15,61,0.0,-14640,-240.0,0.0
現貨開盤,20,40,20,30,61,0.0,-14640,-240.0,0.0
現貨開盤,20,40,20,60,61,0.0,-14640,-240.0,0.0
現貨開盤,20,40,30,5,61,34.4,-6040,-99.0,-4.69
現貨開盤,20,40,30,10,61,34.4,-6040,-99.0,-4.69
現貨開盤,20,40,30,15,61,34.4,-6040,-99.0,-4.69
現貨開盤,20,40,30,30,61,34.4,-6040,-99.0,-4.69
現貨開盤,20,40,30,60,61,34.4,-6040,-99.0,-4.69
現貨開盤,20,40,40,5,61,41.0,-6840,-112.0,-4.49
現貨開盤,20,40,40,10,61,41.0,-6840,-112.0,-4.49
現貨開盤,20,40,40,15,61,41.0,-6840,-112.0,-4.49
現貨開盤,20,40,40,30,61,41.0,-6840,-112.0,-4.49
現貨開盤,20,40,40,60,61,41.0,-6840,-112.0,-4.49
現貨開盤,20,40,50,5,61,45.9,-7260,-119.0,-4.21
現貨開盤,20,40,50,10,61,45.9,-7740,-127.0,-4.45
現貨開盤,20,40,50,15,61,45.9,-7740,-127.0,-4.45
現貨開盤,20,40,50,30,61,45.9,-7740,-127.0,-4.45
現貨開盤,20,40,50,60,61,45.9,-7740,-127.0,-4.45
現貨開盤,20,60,5,5,61,0.0,-5490,-90.0,0.0
現貨開盤,20,60,5,10,61,0.0,-5490,-90.0,0.0
現貨開盤,20,60,5,15,61,0.0,-5490,-90.0,0.0
現貨開盤,20,60,5,30,61,0.0,-5490,-90.0,0.0
現貨開盤,20,60,5,60,61,0.0,-5490,-90.0,0.0
現貨開盤,20,60,10,5,61,0.0,-8540,-140.0,0.0
現貨開盤,20,60,10,10,61,0.0,-8540,-140.0,0.0
現貨開盤,20,60,10,15,61,0.0,-8540,-140.0,0.0
現貨開盤,20,60,10,30,61,0.0,-8540,-140.0,0.0
現貨開盤,20,60,10,60,61,0.0,-8540,-140.0,0.0
現貨開盤,20,60,15,5,61,0.0,-11590,-190.0,0.0
現貨開盤,20,60,15,10,61,0.0,-11590,-190.0,0.0
現貨開盤,20,60,15,15,61,0.0,-11590,-190.0,0.0
現貨開盤,20,60,15,30,61,0.0,-11590,-190.0,0.0
現貨開盤,20,60,15,60,61,0.0,-11590,-190.0,0.0
現貨開盤,20,60,20,5,61,0.0,-14640,-240.0,0.0
現貨開盤,20,60,20,10,61,0.0,-14640,-240.0,0.0
現貨開盤,20,60,20,15,61,0.0,-14640,-240.0,0.0
現貨開盤,20,60,20,30,61,0.0,-14640,-240.0,0.0
現貨開盤,20,60,20,60,61,0.0,-14640,-240.0,0.0
現貨開盤,20,60,30,5,61,29.5,-4970,-81.0,-3.18
現貨開盤,20,60,30,10,61,29.5,-4540,-74.0,-2.85
現貨開盤,20,60,30,15,61,29.5,-4540,-74.0,-2.85
現貨開盤,20,60,30,30,61,29.5,-4540,-74.0,-2.85
現貨開盤,20,60,30,60,61,29.5,-4540,-74.0,-2.85
現貨開盤,20,60,40,5,61,36.1,-4990,-82.0,-2.73
現貨開盤,20,60,40,10,61,36.1,-4840,-79.0,-2.6
現貨開盤,20,60,40,15,61,36.1,-4840,-79.0,-2.6
現貨開盤,20,60,40,30,61,36.1,-4840,-79.0,-2.6
現貨開盤,20,60,40,60,61,36.1,-4840,-79.0,-2.6
現貨開盤,20,60,50,5,61,39.3,-6110,-100.0,-3.0
現貨開盤,20,60,50,10,61,39.3,-6540,-107.0,-3.14
現貨開盤,20,60,50,15,61,39.3,-6540,-107.0,-3.14
現貨開盤,20,60,50,30,61,39.3,-6540,-107.0,-3.14
現貨開盤,20,60,50,60,61,39.3,-6540,-107.0,-3.14
現貨開盤,20,80,5,5,61,0.0,-5490,-90.0,0.0
現貨開盤,20,80,5,10,61,0.0,-5490,-90.0,0.0
現貨開盤,20,80,5,15,61,0.0,-5490,-90.0,0.0
現貨開盤,20,80,5,30,61,0.0,-5490,-90.0,0.0
現貨開盤,20,80,5,60,61,0.0,-5490,-90.0,0.0
現貨開盤,20,80,10,5,61,0.0,-8540,-140.0,0.0
現貨開盤,20,80,10,10,61,0.0,-8540,-140.0,0.0
現貨開盤,20,80,10,15,61,0.0,-8540,-140.0,0.0
現貨開盤,20,80,10,30,61,0.0,-8540,-140.0,0.0
現貨開盤,20,80,10,60,61,0.0,-8540,-140.0,0.0
現貨開盤,20,80,15,5,61,0.0,-11590,-190.0,0.0
現貨開盤,20,80,15,10,61,0.0,-11590,-190.0,0.0
現貨開盤,20,80,15,15,61,0.0,-11590,-190.0,0.0
現貨開盤,20,80,15,30,61,0.0,-11590,-190.0,0.0
現貨開盤,20,80,15,60,61,0.0,-11590,-190.0,0.0
現貨開盤,20,80,20,5,61,0.0,-14640,-240.0,0.0
現貨開盤,20,80,20,10,61,0.0,-14640,-240.0,0.0
現貨開盤,20,80,20,15,61,0.0,-14640,-240.0,0.0
現貨開盤,20,80,20,30,61,0.0,-14640,-240.0,0.0
現貨開盤,20,80,20,60,61,0.0,-14640,-240.0,0.0
現貨開盤,20,80,30,5,61,27.9,-2730,-45.0,-1.46
現貨開盤,20,80,30,10,61,27.9,-2040,-33.0,-1.07
現貨開盤,20,80,30,15,61,27.9,-2040,-33.0,-1.07
現貨開盤,20,80,30,30,61,27.9,-2040,-33.0,-1.07
現貨開盤,20,80,30,60,61,27.9,-2040,-33.0,-1.07
現貨開盤,20,80,40,5,61,32.8,-3520,-58.0,-1.67
現貨開盤,20,80,40,10,61,31.1,-4040,-66.0,-1.88
現貨開盤,20,80,40,15,61,31.1,-4040,-66.0,-1.88
現貨開盤,20,80,40,30,61,31.1,-4040,-66.0,-1.88
現貨開盤,20,80,40,60,61,31.1,-4040,-66.0,-1.88
現貨開盤,20,80,50,5,61,36.1,-4440,-73.0,-1.9
現貨開盤,20,80,50,10,61,34.4,-5640,-92.0,-2.36
現貨開盤,20,80,50,15,61,34.4,-5640,-92.0,-2.36
現貨開盤,20,80,50,30,61,34.4,-5640,-92.0,-2.36
現貨開盤,20,80,50,60,61,34.4,-5640,-92.0,-2.36
現貨開盤,20,100,5,5,61,0.0,-5490,-90.0,0.0
現貨開盤,20,100,5,10,61,0.0,-5490,-90.0,0.0
現貨開盤,20,100,5,15,61,0.0,-5490,-90.0,0.0
現貨開盤,20,100,5,30,61,0.0,-5490,-90.0,0.0
現貨開盤,20,100,5,60,61,0.0,-5490,-90.0,0.0
現貨開盤,20,100,10,5,61,0.0,-8540,-140.0,0.0
現貨開盤,20,100,10,10,61,0.0,-8540,-140.0,0.0
現貨開盤,20,100,10,15,61,0.0,-8540,-140.0,0.0
現貨開盤,20,100,10,30,61,0.0,-8540,-140.0,0.0
現貨開盤,20,100,10,60,61,0.0,-8540,-140.0,0.0
現貨開盤,20,100,15,5,61,0.0,-11590,-190.0,0.0
現貨開盤,20,100,15,10,61,0.0,-11590,-190.0,0.0
現貨開盤,20,100,15,15,61,0.0,-11590,-190.0,0.0
現貨開盤,20,100,15,30,61,0.0,-11590,-190.0,0.0
現貨開盤,20,100,15,60,61,0.0,-11590,-190.0,0.0
現貨開盤,20,100,20,5,61,0.0,-14640,-240.0,0.0
現貨開盤,20,100,20,10,61,0.0,-14640,-240.0,0.0
現貨開盤,20,100,20,15,61,0.0,-14640,-240.0,0.0
現貨開盤,20,100,20,30,61,0.0,-14640,-240.0,0.0
現貨開盤,20,100,20,60,61,0.0,-14640,-240.0,0.0
現貨開盤,20,100,30,5,61,24.6,-2480,-41.0,-1.2
現貨開盤,20,100,30,10,61,24.6,-2230,-37.0,-1.07
現貨開盤,20,100,30,15,61,23.0,-2540,-42.0,-1.2
現貨開盤,20,100,30,30,61,23.0,-2540,-42.0,-1.2
現貨開盤,20,100,30,60,61,23.0,-2540,-42.0,-1.2
現貨開盤,20,100,40,5,61,29.5,-3070,-50.0,-1.31
現貨開盤,20,100,40,10,61,27.9,-4030,-66.0,-1.71
現貨開盤,20,100,40,15,61,26.2,-4440,-73.0,-1.86
現貨開盤,20,100,40,30,61,26.2,-4440,-73.0,-1.86
現貨開盤,20,100,40,60,61,26.2,-4440,-73.0,-1.86
現貨開盤,20,100,50,5,61,32.8,-3790,-62.0,-1.46
現貨開盤,20,100,50,10,61,31.1,-5430,-89.0,-2.07
現貨開盤,20,100,50,15,61,29.5,-5940,-97.0,-2.24
現貨開盤,20,100,50,30,61,29.5,-5940,-97.0,-2.24
現貨開盤,20,100,50,60,61,29.5,-5940,-97.0,-2.24
現貨收盤,5,10,5,5,61,6.6,-4890,-80.0,-33.99
現貨收盤,5,10,5,10,61,6.6,-4890,-80.0,-33.99
現貨收盤,5,10,5,15,61,6.6,-4890,-80.0,-33.99
現貨收盤,5,10,5,30,61,6.6,-4890,-80.0,-33.99
現貨收盤,5,10,5,60,61,6.6,-4890,-80.0,-33.99
現貨收盤,5,10,10,5,61,59.0,-1340,-22.0,-3.52
現貨收盤,5,10,10,10,61,59.0,-1340,-22.0,-3.52
現貨收盤,5,10,10,15,61,59.0,-1340,-22.0,-3.52
現貨收盤,5,10,10,30,61,59.0,-1340,-22.0,-3.52
現貨收盤,5,10,10,60,61,59.0,-1340,-22.0,-3.52
現貨收盤,5,10,15,5,61,67.2,-1340,-22.0,-2.95
現貨收盤,5,10,15,10,61,67.2,-1340,-22.0,-2.95
現貨收盤,5,10,15,15,61,67.2,-1340,-22.0,-2.95
現貨收盤,5,10,15,30,61,67.2,-1340,-22.0,-2.95
現貨收盤,5,10,15,60,61,67.2,-1340,-22.0,-2.95
現貨收盤,5,10,20,5,61,75.4,-840,-14.0,-1.68
現貨收盤,5,10,20,10,61,75.4,-840,-14.0,-1.68
現貨收盤,5,10,20,15,61,75.4,-840,-14.0,-1.68
現貨收盤,5,10,20,30,61,75.4,-840,-14.0,-1.68
現貨收盤,5,10,20,60,61,75.4,-840,-14.0,-1.68
現貨收盤,5,10,30,5,61,78.7,-1080,-18.0,-1.81
現貨收盤,5,10,30,10,61,80.3,-990,-16.0,-1.65
現貨收盤,5,10,30,15,61,80.3,-1140,-19.0,-1.85
現貨收盤,5,10,30,30,61,80.3,-1140,-19.0,-1.85
現貨收盤,5,10,30,60,61,80.3,-1140,-19.0,-1.85
現貨收盤,5,10,40,5,61,80.3,-1580,-26.0,-2.24
現貨收盤,5,10,40,10,61,82.0,-1590,-26.0,-2.21
現貨收盤,5,10,40,15,61,83.6,-1340,-22.0,-1.87
現貨收盤,5,10,40,30,61,83.6,-1340,-22.0,-1.87
現貨收盤,5,10,40,60,61,83.6,-1340,-22.0,-1.87
現貨收盤,5,10,50,5,61,85.2,-580,-10.0,-0.83
現貨收盤,5,10,50,10,61,86.9,-790,-13.0,-1.06
現貨收盤,5,10,50,15,61,88.5,-540,-9.0,-0.73
現貨收盤,5,10,50,30,61,88.5,-540,-9.0,-0.73
現貨收盤,5,10,50,60,61,88.5,-540,-9.0,-0.73
現貨收盤,5,20,5,5,61,6.6,-4490,-74.0,-18.73
現貨收盤,5,20,5,10,61,6.6,-4490,-74.0,-18.73
現貨收盤,5,20,5,15,61,6.6,-4490,-74.0,-18.73
現貨收盤,5,20,5,30,61,6.6,-4490,-74.0,-18.73
現貨收盤,5,20,5,60,61,6.6,-4490,-74.0,-18.73
現貨收盤,5,20,10,5,61,45.9,-140,-2.0,-0.24
現貨收盤,5,20,10,10,61,45.9,-140,-2.0,-0.24
現貨收盤,5,20,10,15,61,45.9,-140,-2.0,-0.24
現貨收盤,5,20,10,30,61,45.9,-140,-2.0,-0.24
現貨收盤,5,20,10,60,61,45.9,-140,-2.0,-0.24
現貨收盤,5,20,15,5,61,59.0,1080,18.0,1.63
現貨收盤,5,20,15,10,61,60.7,1280,21.0,1.94
現貨收盤,5,20,15,15,61,60.7,1360,22.0,2.05
現貨收盤,5,20,15,30,61,60.7,1360,22.0,2.05
現貨收盤,5,20,15,60,61,60.7,1360,22.0,2.05
現貨收盤,5,20,20,5,61,63.9,1150,19.0,1.59
現貨收盤,5,20,20,10,61,65.6,1280,21.0,1.74
現貨收盤,5,20,20,15,61,65.6,1360,22.0,1.85
現貨收盤,5,20,20,30,61,65.6,1360,22.0,1.85
現貨收盤,5,20,20,60,61,65.6,1360,22.0,1.85
現貨收盤,5,20,30,5,61,68.9,1110,18.0,1.34
現貨收盤,5,20,30,10,61,70.5,1050,17.0,1.23
現貨收盤,5,20,30,15,61,70.5,1100,18.0,1.27
現貨收盤,5,20,30,30,61,72.1,1260,21.0,1.45
現貨收盤,5,20,30,60,61,72.1,1260,21.0,1.45
現貨收盤,5,20,40,5,61,72.1,1360,22.0,1.53
現貨收盤,5,20,40,10,61,73.8,580,10.0,0.59
現貨收盤,5,20,40,15,61,75.4,1100,18.0,1.13
現貨收盤,5,20,40,30,61,77.0,1360,22.0,1.39
現貨收盤,5,20,40,60,61,77.0,1360,22.0,1.39
現貨收盤,5,20,50,5,61,75.4,1860,30.0,2.0
現貨收盤,5,20,50,10,61,77.0,1180,19.0,1.16
現貨收盤,5,20,50,15,61,80.3,2080,34.0,2.07
現貨收盤,5,20,50,30,61,83.6,2760,45.0,2.75
現貨收盤,5,20,50,60,61,83.6,2760,45.0,2.75
現貨收盤,5,30,5,5,61,6.6,-4090,-67.0,-12.18
現貨收盤,5,30,5,10,61,6.6,-4090,-67.0,-12.18
現貨收盤,5,30,5,15,61,6.6,-4090,-67.0,-12.18
現貨收盤,5,30,5,30,61,6.6,-4090,-67.0,-12.18
現貨收盤,5,30,5,60,61,6.6,-4090,-67.0,-12.18
現貨收盤,5,30,10,5,61,41.0,1590,26.0,2.1
現貨收盤,5,30,10,10,61,41.0,1460,24.0,1.92
現貨收盤,5,30,10,15,61,41.0,1460,24.0,1.92
現貨收盤,5,30,10,30,61,41.0,1460,24.0,1.92
現貨收盤,5,30,10,60,61,41.0,1460,24.0,1.92
現貨收盤,5,30,15,5,61,52.5,3070,50.0,3.62
現貨收盤,5,30,15,10,61,54.1,2900,48.0,3.39
現貨收盤,5,30,15,15,61,54.1,3260,53.0,3.75
現貨收盤,5,30,15,30,61,54.1,3260,53.0,3.75
現貨收盤,5,30,15,60,61,54.1,3260,53.0,3.75
現貨收盤,5,30,20,5,61,57.4,3330,55.0,3.72
現貨收盤,5,30,20,10,61,60.7,3450,57.0,3.77
現貨收盤,5,30,20,15,61,62.3,4240,70.0,4.54
現貨收盤,5,30,20,30,61,62.3,4360,71.0,4.64
現貨收盤,5,30,20,60,61,62.3,4360,71.0,4.64
現貨收盤,5,30,30,5,61,62.3,3670,60.0,3.72
現貨收盤,5,30,30,10,61,68.9,4520,74.0,4.46
現貨收盤,5,30,30,15,61,70.5,5280,87.0,5.09
現貨收盤,5,30,30,30,61,72.1,5660,93.0,5.43
現貨收盤,5,30,30,60,61,72.1,5660,93.0,5.43
現貨收盤,5,30,40,5,61,63.9,3600,59.0,3.47
現貨收盤,5,30,40,10,61,70.5,3450,57.0,3.0
現貨收盤,5,30,40,15,61,73.8,4780,78.0,4.12
現貨收盤,5,30,40,30,61,75.4,5360,88.0,4.59
現貨收盤,5,30,40,60,61,75.4,5360,88.0,4.59
現貨收盤,5,30,50,5,61,67.2,4210,69.0,3.92
現貨收盤,5,30,50,10,61,73.8,4150,68.0,3.46
現貨收盤,5,30,50,15,61,78.7,5860,96.0,4.91
現貨收盤,5,30,50,30,61,82.0,7060,116.0,5.92
現貨收盤,5,30,50,60,61,82.0,7060,116.0,5.92
現貨收盤,5,40,5,5,61,6.6,-3690,-60.0,-8.55
現貨收盤,5,40,5,10,61,6.6,-3690,-60.0,-8.55
現貨收盤,5,40,5,15,61,6.6,-3690,-60.0,-8.55
現貨收盤,5,40,5,30,61,6.6,-3690,-60.0,-8.55
現貨收盤,5,40,5,60,61,6.6,-3690,-60.0,-8.55
現貨收盤,5,40,10,5,61,36.1,2480,41.0,2.7
現貨收盤,5,40,10,10,61,36.1,2460,40.0,2.64
現貨收盤,5,40,10,15,61,36.1,2460,40.0,2.64
現貨收盤,5,40,10,30,61,36.1,2460,40.0,2.64
現貨收盤,5,40,10,60,61,36.1,2460,40.0,2.64
現貨收盤,5,40,15,5,61,44.3,2790,46.0,2.81
現貨收盤,5,40,15,10,61,45.9,2880,47.0,2.84
現貨收盤,5,40,15,15,61,44.3,2930,48.0,2.81
現貨收盤,5,40,15,30,61,42.6,2710,44.0,2.57
現貨收盤,5,40,15,60,61,42.6,2710,44.0,2.57
現貨收盤,5,40,20,5,61,49.2,2950,48.0,2.81
現貨收盤,5,40,20,10,61,52.5,3430,56.0,3.15
現貨收盤,5,40,20,15,61,54.1,4480,73.0,3.96
現貨收盤,5,40,20,30,61,50.8,3960,65.0,3.41
現貨收盤,5,40,20,60,61,50.8,3960,65.0,3.41
現貨收盤,5,40,30,5,61,55.7,3620,59.0,3.16
現貨收盤,5,40,30,10,61,60.7,4840,79.0,3.99
現貨收盤,5,40,30,15,61,62.3,5520,90.0,4.33
現貨收盤,5,40,30,30,61,62.3,5860,96.0,4.46
現貨收盤,5,40,30,60,61,62.3,5860,96.0,4.46
現貨收盤,5,40,40,5,61,57.4,3990,65.0,3.43
現貨收盤,5,40,40,10,61,63.9,4060,67.0,3.05
現貨收盤,5,40,40,15,61,65.6,5020,82.0,3.6
現貨收盤,5,40,40,30,61,67.2,5960,98.0,4.1
現貨收盤,5,40,40,60,61,67.2,5960,98.0,4.1
現貨收盤,5,40,50,5,61,60.7,4700,77.0,3.91
現貨收盤,5,40,50,10,61,67.2,4660,76.0,3.38
現貨收盤,5,40,50,15,61,70.5,6120,100.0,4.23
現貨收盤,5,40,50,30,61,77.0,9360,153.0,6.38
現貨收盤,5,40,50,60,61,77.0,9360,153.0,6.38
現貨收盤,5,60,5,5,61,6.6,-3050,-50.0,-5.18
現貨收盤,5,60,5,10,61,6.6,-2890,-47.0,-4.64
現貨收盤,5,60,5,15,61,6.6,-2890,-47.0,-4.64
現貨收盤,5,60,5,30,61,6.6,-2890,-47.0,-4.64
現貨收盤,5,60,5,60,61,6.6,-2890,-47.0,-4.64
現貨收盤,5,60,10,5,61,32.8,3410,56.0,3.03
現貨收盤,5,60,10,10,61,31.1,3900,64.0,3.24
現貨收盤,5,60,10,15,61,27.9,3360,55.0,2.76
現貨收盤,5,60,10,30,61,27.9,3360,55.0,2.76
現貨收盤,5,60,10,60,61,27.9,3360,55.0,2.76
現貨收盤,5,60,15,5,61,41.0,3660,60.0,3.09
現貨收盤,5,60,15,10,61,42.6,4330,71.0,3.47
現貨收盤,5,60,15,15,61,39.3,4330,71.0,3.3
現貨收盤,5,60,15,30,61,34.4,4160,68.0,3.01
現貨收盤,5,60,15,60,61,34.4,4160,68.0,3.01
現貨收盤,5,60,20,5,61,45.9,3970,65.0,3.17
現貨收盤,5,60,20,10,61,49.2,4840,79.0,3.67
現貨收盤,5,60,20,15,61,52.5,6770,111.0,4.87
現貨收盤,5,60,20,30,61,42.6,6160,101.0,4.02
現貨收盤,5,60,20,60,61,42.6,6160,101.0,4.02
現貨收盤,5,60,30,5,61,52.5,4670,77.0,3.47
現貨收盤,5,60,30,10,61,57.4,6270,103.0,4.37
現貨收盤,5,60,30,15,61,60.7,7850,129.0,5.11
現貨收盤,5,60,30,30,61,54.1,8960,147.0,5.16
現貨收盤,5,60,30,60,61,54.1,8960,147.0,5.16
現貨收盤,5,60,40,5,61,54.1,4940,81.0,3.6
現貨收盤,5,60,40,10,61,60.7,5390,88.0,3.48
現貨收盤,5,60,40,15,61,63.9,7450,122.0,4.5
現貨收盤,5,60,40,30,61,59.0,9160,150.0,4.81
現貨收盤,5,60,40,60,61,59.0,9160,150.0,4.81
現貨收盤,5,60,50,5,61,57.4,5590,92.0,4.04
現貨收盤,5,60,50,10,61,63.9,6400,105.0,4.05
現貨收盤,5,60,50,15,61,68.9,8690,142.0,5.07
現貨收盤,5,60,50,30,61,65.6,11150,183.0,5.6
現貨收盤,5,60,50,60,61,63.9,9960,163.0,4.87
現貨收盤,5,80,5,5,61,6.6,-2450,-40.0,-3.29
現貨收盤,5,80,5,10,61,6.6,-2090,-34.0,-2.56
現貨收盤,5,80,5,15,61,6.6,-2090,-34.0,-2.56
現貨收盤,5,80,5,30,61,6.6,-2090,-34.0,-2.56
現貨收盤,5,80,5,60,61,6.6,-2090,-34.0,-2.56
現貨收盤,5,80,10,5,61,29.5,3140,51.0,2.55
現貨收盤,5,80,10,10,61,27.9,3850,63.0,2.84
現貨收盤,5,80,10,15,61,24.6,3900,64.0,2.74
現貨收盤,5,80,10,30,61,21.3,3160,52.0,2.21
現貨收盤,5,80,10,60,61,21.3,3160,52.0,2.21
現貨收盤,5,80,15,5,61,37.7,3290,54.0,2.56
現貨收盤,5,80,15,10,61,39.3,4180,69.0,2.99
現貨收盤,5,80,15,15,61,36.1,4710,77.0,3.13
現貨收盤,5,80,15,30,61,26.2,3610,59.0,2.23
現貨收盤,5,80,15,60,61,26.2,3610,59.0,2.23
現貨收盤,5,80,20,5,61,42.6,3700,61.0,2.69
現貨收盤,5,80,20,10,61,45.9,4790,79.0,3.23
現貨收盤,5,80,20,15,61,49.2,7450,122.0,4.62
現貨收盤,5,80,20,30,61,34.4,6360,104.0,3.45
現貨收盤,5,80,20,60,61,34.4,6360,104.0,3.45
現貨收盤,5,80,30,5,61,49.2,4680,77.0,3.16
現貨收盤,5,80,30,10,61,54.1,6440,106.0,4.01
現貨收盤,5,80,30,15,61,57.4,8440,138.0,4.78
現貨收盤,5,80,30,30,61,45.9,10060,165.0,4.74
現貨收盤,5,80,30,60,61,45.9,10060,165.0,4.74
現貨收盤,5,80,40,5,61,50.8,4850,80.0,3.21
現貨收盤,5,80,40,10,61,57.4,5460,90.0,3.18
現貨收盤,5,80,40,15,61,60.7,8330,137.0,4.44
現貨收盤,5,80,40,30,61,50.8,10360,170.0,4.46
現貨收盤,5,80,40,60,61,50.8,10360,170.0,4.46
現貨收盤,5,80,50,5,61,54.1,5710,94.0,3.79
現貨收盤,5,80,50,10,61,60.7,6510,107.0,3.69
現貨收盤,5,80,50,15,61,65.6,9670,159.0,4.97
現貨收盤,5,80,50,30,61,57.4,12670,208.0,5.19
現貨收盤,5,80,50,60,61,55.7,11790,193.0,4.76
現貨收盤,5,100,5,5,61,6.6,-1850,-30.0,-2.04
現貨收盤,5,100,5,10,61,6.6,-1400,-23.0,-1.43
現貨收盤,5,100,5,15,61,6.6,-1290,-21.0,-1.28
現貨收盤,5,100,5,30,61,6.6,-1290,-21.0,-1.28
現貨收盤,5,100,5,60,61,6.6,-1290,-21.0,-1.28
現貨收盤,5,100,10,5,61,29.5,3690,60.0,2.75
現貨收盤,5,100,10,10,61,26.2,4380,72.0,2.9
現貨收盤,5,100,10,15,61,23.0,3930,64.0,2.55
現貨收盤,5,100,10,30,61,18.0,3080,50.0,1.94
現貨收盤,5,100,10,60,61,18.0,3560,58.0,2.17
現貨收盤,5,100,15,5,61,37.7,3840,63.0,2.75
現貨收盤,5,100,15,10,61,37.7,4660,76.0,3.0
現貨收盤,5,100,15,15,61,34.4,4690,77.0,2.9
現貨收盤,5,100,15,30,61,23.0,4030,66.0,2.2
現貨收盤,5,100,15,60,61,23.0,4510,74.0,2.41
現貨收盤,5,100,20,5,61,42.6,4450,73.0,2.96
現貨收盤,5,100,20,10,61,44.3,5580,91.0,3.38
現貨收盤,5,100,20,15,61,47.5,7630,125.0,4.41
現貨收盤,5,100,20,30,61,29.5,6620,109.0,3.18
現貨收盤,5,100,20,60,61,29.5,6960,114.0,3.28
現貨收盤,5,100,30,5,61,49.2,5630,92.0,3.47
現貨收盤,5,100,30,10,61,52.5,7430,122.0,4.18
現貨收盤,5,100,30,15,61,55.7,8670,142.0,4.6
現貨收盤,5,100,30,30,61,39.3,9060,149.0,3.83
現貨收盤,5,100,30,60,61,39.3,9610,158.0,3.96
現貨收盤,5,100,40,5,61,50.8,5800,95.0,3.52
現貨收盤,5,100,40,10,61,55.7,6450,106.0,3.43
現貨收盤,5,100,40,15,61,59.0,8560,140.0,4.31
現貨收盤,5,100,40,30,61,42.6,8390,138.0,3.25
現貨收盤,5,100,40,60,61,44.3,10110,166.0,3.79
現貨收盤,5,100,50,5,61,54.1,6660,109.0,4.05
現貨收盤,5,100,50,10,61,59.0,7500,123.0,3.9
現貨收盤,5,100,50,15,61,63.9,10100,166.0,4.88
現貨收盤,5,100,50,30,61,49.2,11000,180.0,4.0
現貨收盤,5,100,50,60,61,49.2,11740,192.0,4.11
現貨收盤,10,10,5,5,61,6.6,-4890,-80.0,-33.99
現貨收盤,10,10,5,10,61,6.6,-4890,-80.0,-33.99
現貨收盤,10,10,5,15,61,6.6,-4890,-80.0,-33.99
現貨收盤,10,10,5,30,61,6.6,-4890,-80.0,-33.99
現貨收盤,10,10,5,60,61,6.6,-4890,-80.0,-33.99
現貨收盤,10,10,10,5,61,6.6,-7740,-127.0,-40.35
現貨收盤,10,10,10,10,61,6.6,-7740,-127.0,-40.35
現貨收盤,10,10,10,15,61,6.6,-7740,-127.0,-40.35
現貨收盤,10,10,10,30,61,6.6,-7740,-127.0,-40.35
現貨收盤,10,10,10,60,61,6.6,-7740,-127.0,-40.35
現貨收盤,10,10,15,5,61,59.0,-2590,-42.0,-5.44
現貨收盤,10,10,15,10,61,59.0,-2590,-42.0,-5.44
現貨收盤,10,10,15,15,61,59.0,-2590,-42.0,-5.44
現貨收盤,10,10,15,30,61,59.0,-2590,-42.0,-5.44
現貨收盤,10,10,15,60,61,59.0,-2590,-42.0,-5.44
